Key,ExitTime,Symbol,EntryPrice,Quantity,Pnl,Date
2021-02-19 10:47:00,2021-02-19 10:59:00,NIFTY25FEB2115050CE,171.5,-75,2261.2500000000005,2021-02-19
2021-02-19 09:20:00,2021-02-19 09:43:00,BANKNIFTY25FEB2136200CE,543.7,-25,-1129.9999999999982,2021-02-19
2021-02-19 10:04:00,2021-02-19 10:10:00,BANKNIFTY25FEB2136200CE,547.6,-25,-1007.4999999999987,2021-02-19
2021-02-19 09:41:00,2021-02-19 10:11:00,NIFTY25FEB2115100PE,158.1,-75,2028.7499999999984,2021-02-19
2021-02-19 09:42:00,2021-02-19 10:10:00,BANKNIFTY25FEB2136400PE,549.6500000000001,-25,2378.7500000000023,2021-02-19
2021-02-22 09:28:00,2021-02-22 09:30:00,NIFTY25FEB2114950CE,137.61666666666665,-75,-1075.000000000001,2021-02-22
2021-02-22 09:42:00,2021-02-22 10:10:00,NIFTY25FEB2114950CE,136.39999999999998,-75,2879.999999999998,2021-02-22
2021-02-22 09:21:00,2021-02-22 09:27:00,BANKNIFTY25FEB2135600CE,513.7,-25,-2623.749999999998,2021-02-22
2021-02-22 09:52:00,2021-02-22 11:01:00,BANKNIFTY25FEB2135900CE,474.95,-25,2945.0000000000005,2021-02-22
2021-02-22 09:29:00,2021-02-22 09:55:00,NIFTY25FEB2115000PE,135.25,-75,-1589.999999999999,2021-02-22
2021-02-22 10:31:00,2021-02-22 11:08:00,NIFTY25FEB2114900PE,127.05,-75,-967.4999999999992,2021-02-22
2021-02-22 09:28:00,2021-02-22 10:15:00,BANKNIFTY25FEB2135900PE,452.75,-25,-2793.75,2021-02-22
2021-02-23 09:45:00,2021-02-23 10:01:00,NIFTY25FEB2114650CE,137.45,-75,-2190.0000000000014,2021-02-23
2021-02-23 09:44:00,2021-02-23 10:04:00,BANKNIFTY25FEB2135100CE,466.1,-25,-2623.7499999999995,2021-02-23
2021-02-23 11:27:00,2021-02-23 11:38:00,BANKNIFTY25FEB2135200CE,468.3,-25,1870.0,2021-02-23
2021-02-23 10:03:00,2021-02-23 10:25:00,NIFTY25FEB2114800PE,136.85,-75,2831.25,2021-02-23
2021-02-23 10:03:00,2021-02-23 10:35:00,BANKNIFTY25FEB2135400PE,420.95,-25,4346.25,2021-02-23
2020-08-03 09:20:00,2020-08-03 12:33:00,NIFTY06AUG2010950CE,123.6,-75,2602.5,2020-08-03
2020-08-03 09:20:00,2020-08-03 10:16:00,BANKNIFTY06AUG2021200CE,441.15,-25,-775.0,2020-08-03
2020-08-03 10:26:00,2020-08-03 10:34:00,BANKNIFTY06AUG2021200CE,439.2,-25,-545.0000000000002,2020-08-03
2020-08-03 10:38:00,2020-08-03 12:59:00,BANKNIFTY06AUG2021400CE,340.15,-25,2941.2499999999995,2020-08-03
2020-08-03 10:16:00,2020-08-03 12:26:00,NIFTY06AUG2011000PE,117.45,-75,-513.7499999999995,2020-08-03
2020-08-03 11:38:00,2020-08-03 11:41:00,BANKNIFTY06AUG2021400PE,394.05,-25,-221.24999999999915,2020-08-03
2020-08-03 11:44:00,2020-08-03 12:08:00,BANKNIFTY06AUG2021300PE,325.9,-25,-692.5000000000011,2020-08-03
2020-08-03 12:24:00,2020-08-03 12:26:00,BANKNIFTY06AUG2021300PE,344.95,-25,-423.7499999999997,2020-08-03
2020-08-04 09:22:00,2020-08-04 09:49:00,NIFTY06AUG2010900CE,113.5,-75,-633.7500000000002,2020-08-04
2020-08-04 11:06:00,2020-08-04 11:09:00,NIFTY06AUG2010950CE,111.8,-75,-401.2500000000006,2020-08-04
2020-08-04 09:22:00,2020-08-04 09:51:00,BANKNIFTY06AUG2021100CE,367.95,-25,-1006.25,2020-08-04
2020-08-04 10:00:00,2020-08-04 10:32:00,NIFTY06AUG2011000PE,103.75,-75,2167.5000000000005,2020-08-04
2020-08-04 09:45:00,2020-08-04 11:23:00,BANKNIFTY06AUG2021300PE,357.9,-25,3620.0,2020-08-04
2020-08-05 11:30:00,2020-08-05 11:41:00,NIFTY06AUG2011150CE,83.3,-75,2527.4999999999995,2020-08-05
2020-08-05 10:34:00,2020-08-05 10:53:00,BANKNIFTY06AUG2021700CE,324.9,-25,-1056.25,2020-08-05
2020-08-05 11:15:00,2020-08-05 11:57:00,BANKNIFTY06AUG2021800CE,279.85,-25,3621.249999999999,2020-08-05
2020-08-05 09:25:00,2020-08-05 11:31:00,NIFTY06AUG2011200PE,68.8,-75,-821.2500000000002,2020-08-05
2020-08-05 09:34:00,2020-08-05 11:46:00,BANKNIFTY06AUG2021900PE,261.05,-25,-1048.7499999999998,2020-08-05
2020-08-06 11:07:00,2020-08-06 11:30:00,NIFTY06AUG2011100CE,88.2,-75,-521.2500000000002,2020-08-06
2020-08-06 10:55:00,2020-08-06 11:57:00,BANKNIFTY06AUG2021500CE,227.9,-25,-396.25000000000057,2020-08-06
2020-08-06 12:02:00,2020-08-06 12:26:00,BANKNIFTY06AUG2021600CE,161.54999999999998,-25,-1202.5000000000005,2020-08-06
2020-08-06 13:37:00,2020-08-06 13:43:00,BANKNIFTY06AUG2021700CE,160.45,-25,1206.2499999999995,2020-08-06
2020-08-06 09:22:00,2020-08-06 09:25:00,NIFTY06AUG2011200PE,76.9,-75,-836.2499999999993,2020-08-06
2020-08-06 09:36:00,2020-08-06 12:26:00,NIFTY06AUG2011200PE,66.55,-75,3153.75,2020-08-06
2020-08-06 09:20:00,2020-08-06 09:30:00,BANKNIFTY06AUG2021700PE,234.5,-25,-950.0,2020-08-06
2020-08-06 09:37:00,2020-08-06 10:03:00,BANKNIFTY06AUG2021700PE,217.95,-25,-945.0000000000002,2020-08-06
2020-08-06 10:19:00,2020-08-06 10:45:00,BANKNIFTY06AUG2021600PE,172.14999999999998,-25,-447.50000000000085,2020-08-06
2020-08-06 11:25:00,2020-08-06 11:29:00,BANKNIFTY06AUG2021500PE,170.85,-25,-283.7499999999999,2020-08-06
2020-08-07 10:25:00,2020-08-07 11:17:00,NIFTY13AUG2011150CE,127.15,-75,-780.0000000000005,2020-08-07
2020-08-07 10:15:00,2020-08-07 11:59:00,BANKNIFTY13AUG2021500CE,437.95,-25,-781.25,2020-08-07
2020-08-07 09:25:00,2020-08-07 09:26:00,NIFTY13AUG2011250PE,158.89999999999998,-75,-450.00000000000216,2020-08-07
2020-08-07 09:35:00,2020-08-07 11:59:00,NIFTY13AUG2011200PE,131.95,-75,2846.249999999999,2020-08-07
2020-08-07 09:25:00,2020-08-07 09:31:00,BANKNIFTY13AUG2021600PE,432.35,-25,-698.7500000000011,2020-08-07
2020-08-07 09:36:00,2020-08-07 11:50:00,BANKNIFTY13AUG2021600PE,419.6,-25,2214.999999999999,2020-08-07
2020-08-10 10:21:00,2020-08-10 10:47:00,NIFTY13AUG2011250CE,115.7,-75,-292.4999999999994,2020-08-10
2020-08-10 10:53:00,2020-08-10 11:09:00,NIFTY13AUG2011250CE,117.85,-75,-273.7499999999994,2020-08-10
2020-08-10 11:46:00,2020-08-10 15:14:00,NIFTY13AUG2011300CE,94.4,-75,1687.5,2020-08-10
2020-08-10 10:21:00,2020-08-10 10:42:00,BANKNIFTY13AUG2022000CE,313.0,-25,-243.75,2020-08-10
2020-08-10 11:27:00,2020-08-10 11:37:00,BANKNIFTY13AUG2021900CE,379.8,-25,-232.50000000000028,2020-08-10
2020-08-10 11:46:00,2020-08-10 11:52:00,BANKNIFTY13AUG2021900CE,375.0,-25,-175.0,2020-08-10
2020-08-10 12:14:00,2020-08-10 13:18:00,BANKNIFTY13AUG2021900CE,366.7,-25,-340.00000000000057,2020-08-10
2020-08-10 14:00:00,2020-08-10 15:14:00,BANKNIFTY13AUG2021900CE,351.05,-25,766.2500000000009,2020-08-10
2020-08-10 09:27:00,2020-08-10 14:11:00,NIFTY13AUG2011300PE,90.1,-75,-596.2499999999991,2020-08-10
2020-08-10 09:19:00,2020-08-10 14:12:00,BANKNIFTY13AUG2022000PE,358.0,-25,-461.2499999999997,2020-08-10
2020-08-10 14:24:00,2020-08-10 15:14:00,BANKNIFTY13AUG2022000PE,345.95,-25,197.49999999999943,2020-08-10
2020-08-11 10:18:00,2020-08-11 10:20:00,NIFTY13AUG2011350CE,66.5,-75,-221.25000000000023,2020-08-11
2020-08-11 10:43:00,2020-08-11 12:04:00,NIFTY13AUG2011300CE,99.3,-75,2291.25,2020-08-11
2020-08-11 10:15:00,2020-08-11 10:27:00,BANKNIFTY13AUG2022000CE,331.0,-25,-359.99999999999943,2020-08-11
2020-08-11 10:41:00,2020-08-11 14:29:00,BANKNIFTY13AUG2022100CE,283.95,-25,-217.4999999999997,2020-08-11
2020-08-11 09:30:00,2020-08-11 09:52:00,NIFTY13AUG2011400PE,84.45,-75,-701.2499999999995,2020-08-11
2020-08-11 10:29:00,2020-08-11 11:02:00,NIFTY13AUG2011350PE,63.45,-75,-450.0,2020-08-11
2020-08-11 11:31:00,2020-08-11 12:03:00,NIFTY13AUG2011400PE,104.55,-75,-708.7500000000002,2020-08-11
2020-08-11 09:30:00,2020-08-11 09:42:00,BANKNIFTY13AUG2022300PE,291.1,-25,-871.2500000000006,2020-08-11
2020-08-11 10:32:00,2020-08-11 10:42:00,BANKNIFTY13AUG2022200PE,251.95,-25,-310.00000000000085,2020-08-11
2020-08-11 11:30:00,2020-08-11 12:04:00,BANKNIFTY13AUG2022200PE,278.95,-25,-561.2499999999998,2020-08-11
2020-08-11 12:08:00,2020-08-11 12:23:00,BANKNIFTY13AUG2022200PE,293.2,-25,-345.0000000000003,2020-08-11
2020-08-11 14:09:00,2020-08-11 15:14:00,BANKNIFTY13AUG2022300PE,274.95,-25,1229.9999999999998,2020-08-11
2020-08-12 10:06:00,2020-08-12 11:07:00,NIFTY13AUG2011200CE,90.05,-75,-641.2499999999998,2020-08-12
2020-08-12 10:06:00,2020-08-12 11:10:00,BANKNIFTY13AUG2022000CE,278.8,-25,-807.5000000000002,2020-08-12
2020-08-12 09:27:00,2020-08-12 11:38:00,NIFTY13AUG2011300PE,87.65,-75,2707.5000000000005,2020-08-12
2020-08-12 09:23:00,2020-08-12 12:21:00,BANKNIFTY13AUG2022200PE,273.7,-25,3201.2499999999995,2020-08-12
2020-08-13 10:13:00,2020-08-13 11:06:00,NIFTY13AUG2011300CE,59.150000000000006,-75,-539.9999999999991,2020-08-13
2020-08-13 11:40:00,2020-08-13 12:15:00,NIFTY13AUG2011300CE,45.95,-75,1796.2500000000002,2020-08-13
2020-08-13 09:23:00,2020-08-13 11:40:00,BANKNIFTY13AUG2022300CE,166.25,-25,2605.0,2020-08-13
2020-08-13 10:27:00,2020-08-13 11:38:00,NIFTY13AUG2011400PE,64.10000000000001,-75,-539.9999999999991,2020-08-13
2020-08-13 12:01:00,2020-08-13 12:13:00,NIFTY13AUG2011350PE,52.0,-75,-476.2500000000001,2020-08-13
2020-08-13 12:51:00,2020-08-13 12:57:00,NIFTY13AUG2011350PE,49.1,-75,-866.2499999999998,2020-08-13
2020-08-13 13:25:00,2020-08-13 13:42:00,NIFTY13AUG2011350PE,55.400000000000006,-75,1080.0000000000005,2020-08-13
2020-08-13 09:19:00,2020-08-13 09:25:00,BANKNIFTY13AUG2022500PE,149.95,-25,-756.25,2020-08-13
2020-08-13 09:38:00,2020-08-13 10:16:00,BANKNIFTY13AUG2022500PE,158.2,-25,-348.75000000000045,2020-08-13
2020-08-13 10:27:00,2020-08-13 11:39:00,BANKNIFTY13AUG2022500PE,155.29999999999998,-25,-331.2500000000007,2020-08-13
2020-08-14 09:44:00,2020-08-14 12:13:00,NIFTY20AUG2011300CE,117.65,-75,-348.7499999999994,2020-08-14
2020-08-14 09:23:00,2020-08-14 10:41:00,BANKNIFTY20AUG2022200CE,345.8,-25,2345.0000000000005,2020-08-14
2020-08-14 09:20:00,2020-08-14 10:41:00,NIFTY20AUG2011350PE,97.95,-75,-442.4999999999994,2020-08-14
2020-08-14 09:20:00,2020-08-14 09:45:00,BANKNIFTY20AUG2022300PE,320.95,-25,-832.5000000000002,2020-08-14
2020-08-14 10:16:00,2020-08-14 10:18:00,BANKNIFTY20AUG2022200PE,293.3,-25,-179.99999999999972,2020-08-14
2020-08-17 09:34:00,2020-08-17 10:22:00,NIFTY20AUG2011150CE,125.15,-75,-944.9999999999995,2020-08-17
2020-08-17 09:22:00,2020-08-17 09:45:00,BANKNIFTY20AUG2021600CE,363.3,-25,2426.2500000000005,2020-08-17
2020-08-18 09:34:00,2020-08-18 10:18:00,BANKNIFTY20AUG2021700CE,276.3,-25,-397.4999999999994,2020-08-18
2020-08-18 10:43:00,2020-08-18 10:53:00,BANKNIFTY20AUG2021800CE,230.8,-25,-257.5000000000003,2020-08-18
2020-08-18 10:56:00,2020-08-18 13:33:00,BANKNIFTY20AUG2021800CE,225.35,-25,-422.5000000000001,2020-08-18
2020-08-18 09:30:00,2020-08-18 10:00:00,NIFTY20AUG2011350PE,94.65,-75,-637.5,2020-08-18
2020-08-18 10:15:00,2020-08-18 12:01:00,NIFTY20AUG2011300PE,70.45,-75,-408.7500000000002,2020-08-18
2020-08-18 09:20:00,2020-08-18 13:35:00,BANKNIFTY20AUG2021900PE,326.95,-25,2798.7499999999995,2020-08-18
2020-08-19 09:48:00,2020-08-19 10:11:00,BANKNIFTY20AUG2022200CE,261.1,-25,-305.00000000000114,2020-08-19
2020-08-19 11:02:00,2020-08-19 14:00:00,BANKNIFTY20AUG2022300CE,235.45,-25,-188.75000000000028,2020-08-19
2020-08-19 14:36:00,2020-08-19 15:14:00,BANKNIFTY20AUG2022200CE,221.9,-25,592.4999999999998,2020-08-19
2020-08-19 09:26:00,2020-08-19 09:50:00,BANKNIFTY20AUG2022500PE,256.7,-25,-1254.9999999999998,2020-08-19
2020-08-19 10:17:00,2020-08-19 11:10:00,BANKNIFTY20AUG2022500PE,235.95,-25,-343.75,2020-08-19
2020-08-19 12:38:00,2020-08-19 13:40:00,BANKNIFTY20AUG2022400PE,217.5,-25,-262.5,2020-08-19
2020-08-19 13:50:00,2020-08-19 15:14:00,BANKNIFTY20AUG2022400PE,193.7,-25,-180.00000000000043,2020-08-19
2020-08-20 10:21:00,2020-08-20 10:32:00,NIFTY20AUG2011300CE,41.75,-75,-423.7499999999999,2020-08-20
2020-08-20 10:50:00,2020-08-20 12:36:00,NIFTY20AUG2011300CE,49.95,-75,2505.0000000000005,2020-08-20
2020-08-20 09:22:00,2020-08-20 09:39:00,BANKNIFTY20AUG2021900CE,131.29999999999998,-25,-1142.5000000000005,2020-08-20
2020-08-20 10:25:00,2020-08-20 10:34:00,BANKNIFTY20AUG2021900CE,162.14999999999998,-25,-283.75000000000057,2020-08-20
2020-08-20 12:33:00,2020-08-20 12:35:00,BANKNIFTY20AUG2021900CE,153.2,-25,1609.9999999999998,2020-08-20
2020-08-20 09:56:00,2020-08-20 12:35:00,NIFTY20AUG2011400PE,84.2,-75,-348.7499999999994,2020-08-20
2020-08-20 13:13:00,2020-08-20 13:15:00,NIFTY20AUG2011350PE,41.150000000000006,-75,1608.7500000000005,2020-08-20
2020-08-20 09:39:00,2020-08-20 11:31:00,BANKNIFTY20AUG2022100PE,161.7,-25,1597.4999999999998,2020-08-20
2020-08-21 09:51:00,2020-08-21 15:14:00,NIFTY27AUG2011400CE,94.0,-75,1533.7500000000002,2020-08-21
2020-08-21 10:55:00,2020-08-21 13:15:00,BANKNIFTY27AUG2022200CE,329.95,-25,-392.4999999999997,2020-08-21
2020-08-21 09:19:00,2020-08-21 15:14:00,NIFTY27AUG2011450PE,124.95,-75,-119.99999999999956,2020-08-21
2020-08-21 09:19:00,2020-08-21 15:14:00,BANKNIFTY27AUG2022300PE,369.5,-25,2025.0,2020-08-21
2020-08-24 09:34:00,2020-08-24 09:52:00,NIFTY27AUG2011400CE,87.95,-75,-269.99999999999955,2020-08-24
2020-08-24 10:02:00,2020-08-24 10:14:00,NIFTY27AUG2011400CE,87.2,-75,-412.5,2020-08-24
2020-08-24 10:31:00,2020-08-24 11:53:00,NIFTY27AUG2011400CE,88.95,-75,-206.25,2020-08-24
2020-08-24 12:37:00,2020-08-24 12:40:00,NIFTY27AUG2011400CE,124.95,-75,-322.4999999999998,2020-08-24
2020-08-24 10:18:00,2020-08-24 10:48:00,BANKNIFTY27AUG2022600CE,241.15,-25,-158.75000000000057,2020-08-24
2020-08-24 10:14:00,2020-08-24 11:16:00,NIFTY27AUG2011500PE,106.3,-75,-277.5000000000002,2020-08-24
2020-08-24 12:12:00,2020-08-24 12:45:00,NIFTY27AUG2011450PE,71.05,-75,1237.5,2020-08-24
2020-08-24 09:20:00,2020-08-24 11:54:00,BANKNIFTY27AUG2022700PE,315.55,-25,2487.5,2020-08-24
2020-08-25 09:47:00,2020-08-25 10:40:00,NIFTY27AUG2011450CE,92.2,-75,2265.0,2020-08-25
2020-08-25 09:58:00,2020-08-25 10:50:00,BANKNIFTY27AUG2023000CE,264.45,-25,2777.5,2020-08-25
2020-08-25 11:06:00,2020-08-25 11:55:00,NIFTY27AUG2011500PE,87.9,-75,1196.2500000000002,2020-08-25
2020-08-25 09:22:00,2020-08-25 10:40:00,BANKNIFTY27AUG2023100PE,257.85,-25,-883.7500000000006,2020-08-25
2020-08-25 11:26:00,2020-08-25 13:18:00,BANKNIFTY27AUG2023100PE,284.2,-25,2296.25,2020-08-25
2020-08-26 09:52:00,2020-08-26 10:48:00,NIFTY27AUG2011450CE,64.3,-75,-450.0,2020-08-26
2020-08-26 11:00:00,2020-08-26 13:11:00,NIFTY27AUG2011450CE,64.95,-75,-491.2499999999998,2020-08-26
2020-08-26 13:33:00,2020-08-26 13:49:00,NIFTY27AUG2011500CE,38.650000000000006,-75,-269.99999999999955,2020-08-26
2020-08-26 10:05:00,2020-08-26 10:26:00,BANKNIFTY27AUG2023100CE,250.55,-25,-420.000000000001,2020-08-26
2020-08-26 10:57:00,2020-08-26 14:01:00,BANKNIFTY27AUG2023200CE,207.1,-25,-301.2500000000003,2020-08-26
2020-08-26 14:43:00,2020-08-26 14:44:00,BANKNIFTY27AUG2023200CE,223.6,-25,-403.7500000000001,2020-08-26
2020-08-26 09:20:00,2020-08-26 09:48:00,NIFTY27AUG2011550PE,85.75,-75,-840.0000000000002,2020-08-26
2020-08-26 10:36:00,2020-08-26 10:38:00,NIFTY27AUG2011550PE,91.1,-75,-292.4999999999994,2020-08-26
2020-08-26 10:55:00,2020-08-26 10:58:00,NIFTY27AUG2011500PE,60.0,-75,-270.0000000000001,2020-08-26
2020-08-26 11:21:00,2020-08-26 11:25:00,NIFTY27AUG2011550PE,92.6,-75,-509.9999999999998,2020-08-26
2020-08-26 11:42:00,2020-08-26 12:31:00,NIFTY27AUG2011450PE,41.45,-75,-217.4999999999999,2020-08-26
2020-08-26 09:19:00,2020-08-26 14:53:00,BANKNIFTY27AUG2023300PE,240.0,-25,3585.0,2020-08-26
2020-08-27 10:05:00,2020-08-27 10:16:00,NIFTY27AUG2011550CE,47.45,-75,-453.7499999999998,2020-08-27
2020-08-27 11:37:00,2020-08-27 12:10:00,NIFTY27AUG2011550CE,55.55,-75,-292.4999999999999,2020-08-27
2020-08-27 12:15:00,2020-08-27 12:23:00,NIFTY27AUG2011550CE,54.150000000000006,-75,-363.7499999999996,2020-08-27
2020-08-27 12:33:00,2020-08-27 15:08:00,NIFTY27AUG2011550CE,54.35,-75,3307.5,2020-08-27
2020-08-27 09:39:00,2020-08-27 12:10:00,BANKNIFTY27AUG2023600CE,94.05,-25,-516.2500000000001,2020-08-27
2020-08-27 12:33:00,2020-08-27 13:12:00,BANKNIFTY27AUG2023600CE,100.6,-25,-497.4999999999998,2020-08-27
2020-08-27 09:22:00,2020-08-27 09:59:00,NIFTY27AUG2011650PE,66.2,-75,-648.7499999999993,2020-08-27
2020-08-27 11:01:00,2020-08-27 13:14:00,NIFTY27AUG2011650PE,52.95,-75,-1623.749999999999,2020-08-27
2020-08-27 14:24:00,2020-08-27 14:26:00,NIFTY27AUG2011650PE,75.75,-75,-555.0000000000005,2020-08-27
2020-08-27 09:19:00,2020-08-27 12:24:00,BANKNIFTY27AUG2023600PE,103.9,-25,1618.75,2020-08-27
2020-08-28 10:14:00,2020-08-28 10:30:00,NIFTY03SEP2011550CE,122.0,-75,-450.0,2020-08-28
2020-08-28 10:56:00,2020-08-28 11:05:00,NIFTY03SEP2011550CE,128.04999999999998,-75,-491.25000000000085,2020-08-28
2020-08-28 09:29:00,2020-08-28 10:14:00,NIFTY03SEP2011650PE,111.0,-75,-401.2499999999996,2020-08-28
2020-08-28 09:19:00,2020-08-28 09:47:00,BANKNIFTY03SEP2023900PE,388.45,-25,2118.75,2020-08-28
2020-09-01 09:49:00,2020-09-01 09:55:00,NIFTY03SEP2011400CE,144.64999999999998,-75,3408.749999999998,2020-09-01
2020-09-02 10:04:00,2020-09-02 14:15:00,NIFTY03SEP2011450CE,93.05,-75,-783.7500000000002,2020-09-02
2020-09-02 09:19:00,2020-09-02 10:25:00,BANKNIFTY03SEP2023600CE,373.95,-25,3573.7499999999995,2020-09-02
2020-09-02 09:27:00,2020-09-02 10:20:00,NIFTY03SEP2011550PE,101.4,-75,-1166.2499999999998,2020-09-02
2020-09-02 10:47:00,2020-09-02 14:15:00,NIFTY03SEP2011500PE,81.75,-75,3067.5,2020-09-02
2020-09-02 09:35:00,2020-09-02 09:43:00,BANKNIFTY03SEP2023900PE,373.95,-25,-917.4999999999998,2020-09-02
2020-09-02 09:59:00,2020-09-02 10:05:00,BANKNIFTY03SEP2023800PE,338.0,-25,-547.4999999999994,2020-09-02
2020-09-02 11:15:00,2020-09-02 13:33:00,BANKNIFTY03SEP2023700PE,293.95,-25,-1403.750000000001,2020-09-02
2020-09-02 13:46:00,2020-09-02 14:16:00,BANKNIFTY03SEP2023700PE,259.35,-25,3064.999999999999,2020-09-02
2020-09-03 09:20:00,2020-09-03 11:35:00,NIFTY03SEP2011500CE,72.95,-75,2827.5,2020-09-03
2020-09-03 09:46:00,2020-09-03 09:55:00,NIFTY03SEP2011600PE,54.45,-75,-483.74999999999966,2020-09-03
2020-09-03 10:21:00,2020-09-03 10:31:00,NIFTY03SEP2011600PE,52.7,-75,-281.25,2020-09-03
2020-09-03 10:35:00,2020-09-03 11:15:00,NIFTY03SEP2011600PE,54.55,-75,-326.24999999999955,2020-09-03
2020-09-03 11:22:00,2020-09-03 11:30:00,NIFTY03SEP2011600PE,50.85,-75,-509.9999999999998,2020-09-03
2020-09-03 11:51:00,2020-09-03 11:55:00,NIFTY03SEP2011600PE,68.7,-75,-408.7500000000002,2020-09-03
2020-09-03 10:22:00,2020-09-03 10:45:00,BANKNIFTY03SEP2023900PE,165.39999999999998,-25,-393.7500000000007,2020-09-03
2020-09-03 10:50:00,2020-09-03 11:30:00,BANKNIFTY03SEP2023800PE,102.15,-25,-459.9999999999998,2020-09-03
2020-09-04 10:31:00,2020-09-04 11:15:00,NIFTY10SEP2011350CE,135.64999999999998,-75,-712.5000000000022,2020-09-04
2020-09-04 11:49:00,2020-09-04 12:15:00,NIFTY10SEP2011350CE,137.5,-75,-412.5,2020-09-04
2020-09-04 10:05:00,2020-09-04 12:25:00,BANKNIFTY10SEP2023000CE,502.95,-25,-1081.2500000000014,2020-09-04
2020-09-04 09:25:00,2020-09-04 09:50:00,NIFTY10SEP2011400PE,132.1,-75,1346.249999999999,2020-09-04
2020-09-04 09:26:00,2020-09-04 09:39:00,BANKNIFTY10SEP2023100PE,522.25,-25,2454.9999999999995,2020-09-04
2020-09-07 09:26:00,2020-09-07 15:14:00,NIFTY10SEP2011350CE,86.5,-75,-255.00000000000043,2020-09-07
2020-09-07 09:31:00,2020-09-07 09:46:00,BANKNIFTY10SEP2022800CE,406.0,-25,-1072.4999999999995,2020-09-07
2020-09-07 10:04:00,2020-09-07 11:15:00,NIFTY10SEP2011350PE,127.8,-75,1634.9999999999998,2020-09-07
2020-09-08 11:19:00,2020-09-08 11:30:00,NIFTY10SEP2011350CE,106.0,-75,-412.5,2020-09-08
2020-09-08 12:34:00,2020-09-08 12:45:00,NIFTY10SEP2011400CE,88.10000000000001,-75,-423.7499999999994,2020-09-08
2020-09-08 10:01:00,2020-09-08 10:05:00,BANKNIFTY10SEP2022800CE,324.5,-25,-526.2500000000002,2020-09-08
2020-09-08 10:58:00,2020-09-08 12:45:00,BANKNIFTY10SEP2022900CE,336.8,-25,-423.7499999999997,2020-09-08
2020-09-08 14:33:00,2020-09-08 15:14:00,BANKNIFTY10SEP2022800CE,271.0,-25,616.2500000000001,2020-09-08
2020-09-08 09:30:00,2020-09-08 09:31:00,NIFTY10SEP2011400PE,110.5,-75,-375.0,2020-09-08
2020-09-08 09:36:00,2020-09-08 10:32:00,NIFTY10SEP2011350PE,89.95,-75,2580.0000000000005,2020-09-08
2020-09-08 09:30:00,2020-09-08 09:31:00,BANKNIFTY10SEP2023000PE,349.2,-25,-429.9999999999997,2020-09-08
2020-09-08 09:44:00,2020-09-08 12:45:00,BANKNIFTY10SEP2023000PE,349.05,-25,2960.0,2020-09-08
2020-09-09 09:52:00,2020-09-09 10:58:00,NIFTY10SEP2011200CE,92.0,-75,-693.75,2020-09-09
2020-09-09 11:12:00,2020-09-09 13:35:00,NIFTY10SEP2011200CE,91.85,-75,-438.7499999999996,2020-09-09
2020-09-09 09:28:00,2020-09-09 11:15:00,BANKNIFTY10SEP2022400CE,277.5,-25,3266.25,2020-09-09
2020-09-09 10:15:00,2020-09-09 10:16:00,NIFTY10SEP2011300PE,91.8,-75,-315.0000000000002,2020-09-09
2020-09-09 11:57:00,2020-09-09 11:59:00,NIFTY10SEP2011300PE,99.1,-75,-434.9999999999998,2020-09-09
2020-09-09 12:24:00,2020-09-09 14:43:00,NIFTY10SEP2011200PE,48.5,-75,2212.5,2020-09-09
2020-09-09 10:44:00,2020-09-09 11:01:00,BANKNIFTY10SEP2022400PE,223.05,-25,-548.7500000000005,2020-09-09
2020-09-09 11:19:00,2020-09-09 11:41:00,BANKNIFTY10SEP2022400PE,243.3,-25,-333.7499999999999,2020-09-09
2020-09-09 11:57:00,2020-09-09 12:01:00,BANKNIFTY10SEP2022300PE,208.95,-25,-515.0000000000006,2020-09-09
2020-09-09 12:42:00,2020-09-09 12:58:00,BANKNIFTY10SEP2022300PE,206.0,-25,-643.75,2020-09-09
2020-09-10 09:45:00,2020-09-10 10:44:00,BANKNIFTY10SEP2022400CE,138.0,-25,-575.0,2020-09-10
2020-09-10 11:19:00,2020-09-10 11:32:00,BANKNIFTY10SEP2022500CE,130.35,-25,-627.4999999999999,2020-09-10
2020-09-10 11:56:00,2020-09-10 12:29:00,BANKNIFTY10SEP2022500CE,166.95,-25,1126.2499999999995,2020-09-10
2020-09-10 09:22:00,2020-09-10 11:10:00,NIFTY10SEP2011400PE,65.4,-75,3142.5000000000005,2020-09-10
2020-09-10 09:27:00,2020-09-10 09:30:00,BANKNIFTY10SEP2022600PE,141.29999999999998,-25,-505.00000000000045,2020-09-10
2020-09-10 10:38:00,2020-09-10 10:46:00,BANKNIFTY10SEP2022600PE,150.6,-25,1496.2499999999998,2020-09-10
2020-09-11 09:19:00,2020-09-11 09:42:00,NIFTY17SEP2011500PE,129.2,-75,-686.2500000000005,2020-09-11
2020-09-11 10:22:00,2020-09-11 13:10:00,NIFTY17SEP2011450PE,105.55,-75,-750.0,2020-09-11
2020-09-14 09:46:00,2020-09-14 10:24:00,NIFTY17SEP2011500CE,96.95,-75,-307.49999999999955,2020-09-14
2020-09-14 10:42:00,2020-09-14 11:15:00,NIFTY17SEP2011500CE,100.0,-75,-243.75,2020-09-14
2020-09-14 12:15:00,2020-09-14 14:07:00,NIFTY17SEP2011500CE,102.8,-75,3075.0,2020-09-14
